1025,合庫-基隆,0,509,0,2621
1024,合庫-嘉義,0,479,0,2286
1112,台灣企銀-台南,0,274,0,2070
1118,台灣企銀-豐原,1,277,1,1906
1168,日盛-高雄,0,752,0,5305
0031003100360045,日盛-三重,0,699,0,6045
003100310036004e,日盛-永康,0,721,0,4169
0031003100360055,日盛-桃園,0,665,0,5253
0031003100360066,日盛-復興,0,719,0,6414
1232,彰銀-七賢,0,271,0,807
1261,宏遠-民生,0,317,0,1237
5050,大展,0,833,0,8424
5110,富隆,1,401,3,2322
5112,富隆-長安,0,396,0,1208
5266,大慶-中壢,0,548,0,3922
5380,第一金,0,608,0,6759
0035003300380047,第一金-中和(停),0,531,0,3214
0035003300380042,第一金-新竹,0,627,0,5789
003500330038004d,第一金-嘉義,0,611,0,6356
5600,永興,0,522,0,2860
5602,永興-水湳,0,477,0,2527
003500380035004a,統一-三重,0,666,0,7974
003500380035004d,統一-士林,0,858,0,14308
0035003800350063,統一-仁愛,0,666,0,17966
0035003800350062,統一-內湖,0,696,0,10163
0035003800350053,統一-宜蘭,0,524,0,3199
003500380035005a,統一-松江,0,467,0,3878
0035003800350064,統一-新店(停),3,289,22,1368
0035003800350068,統一-新桃園,0,611,0,3752
5870,光隆,0,769,0,4883
5923,元富-三重,0,796,0,6432
0035003900320067,元富-中原,0,599,0,4121
0035003900320050,元富-同大,0,884,0,7001
003500390032006e,元富-西松,0,639,0,6358
0035003900320077,元富-佳里,0,673,0,4693
0035003900320064,元富-延平,1,570,1,5020
0035003900320045,元富-城中,0,750,0,8543
0035003900320071,元富-屏東,0,634,0,6180
0035003900320058,元富-草屯,0,554,0,2904
0035003900320053,元富-基隆,0,587,0,2907
0035003900320041,元富-緯城,0,979,0,8350
0036003100360041,中國信託-中壢,0,630,0,5592
6380,光和,0,487,0,2168
6480,福邦證券,0,370,0,3725
6912,德信-中正,0,666,0,3288
7797,國票-中正,0,795,0,6170
0037003700390058,國票-中和,0,884,0,10728
0037003700390044,國票-台南,0,656,0,7147
0037003700390075,國票-長城,0,826,0,25504
8152,台新-新莊,0,697,0,5412
0038003100350048,台新-屏東,0,625,0,4178
8451,康和-延平,0,448,0,8735
8456,康和-新竹,0,425,0,3196
0038003400350052,康和-石牌,0,548,0,2595
0038003400350053,康和-南崁,1,448,3,2664
8490,萬泰,0,382,0,1599
8565,新光-桃園,0,978,0,15269
8710,陽信,0,645,0,4051
8841,玉山-雙和,0,736,0,4828
8848,玉山-嘉義,0,813,0,6305
