0031003000320041,合庫-新竹,0,543,0,3484
1036,土銀-玉里,2,312,5,1462
0031003000330043,土銀-白河,0,266,0,988
0031003000330041,土銀-建國,0,468,0,3597
0031003000330042,土銀-彰化,0,375,0,3623
1041,臺銀-鳳山,0,1202,0,18863
1042,臺銀-臺南,0,1138,0,18723
1043,臺銀-民權,0,1067,0,16801
0031003000340044,臺銀-金山,0,1030,0,13532
0031003000340043,臺銀-高雄,0,1007,0,13355
1110,台灣企銀,0,494,0,3919
1111,台灣企銀-台中,0,465,0,3742
1115,台灣企銀-太平,0,590,0,5177
1117,台灣企銀-竹北,0,382,0,2234
1160,日盛證券,0,1391,0,61224
1163,日盛-台中,0,1057,0,18015
1166,日盛-雙和,0,1078,0,11246
1168,日盛-高雄,0,994,0,9352
0031003100360043,日盛-八德,0,1104,0,11542
0031003100360045,日盛-三重,0,784,0,8469
003100310036004c,日盛-大墩,0,944,0,9423
003100310036005a,日盛-中和,0,1054,0,16098
0031003100360072,日盛-文化,0,754,0,12593
0031003100360056,日盛-斗六,0,737,0,7696
0031003100360042,日盛-中壢,0,960,0,9365
003100310036006b,日盛-北高雄,0,900,0,10747
0031003100360041,日盛-木柵,0,1004,0,12772
003100310036004e,日盛-永康,0,760,0,7175
0031003100360065,日盛-竹北,0,638,0,5152
003100310036006d,日盛-和美,0,1039,0,13413
003100310036004a,日盛-板橋中山,0,775,0,11470
003100310036004b,日盛-花蓮,0,818,0,6736
0031003100360046,日盛-員林,0,1051,0,17273
0031003100360055,日盛-桃園,0,768,0,9075
0031003100360057,日盛-鳳山,0,769,0,6352
0031003100360063,日盛-豐原,0,592,0,4734
0031003200360048,宏遠-中和,0,600,0,3244
0031003200360051,宏遠-高雄,0,769,0,6255
0031003200360058,宏遠-新化,0,408,0,2818
1440,美林,0,1962,0,785775
1470,台灣摩根士丹利,0,1918,0,660227
1590,花旗環球,0,759,0,117596
1650,新加坡商瑞銀,0,1226,0,192574
5263,大慶-泰山,0,647,0,5118
003500320036004b,大慶-富順,0,1117,0,15147
5323,高橋-內壢,0,611,0,4148
5382,第一金-台中,0,775,0,9334
5384,第一金-台南,0,1010,0,11382
5387,第一金-澎湖,0,665,0,4913
5389,第一金-中山,0,554,0,3114
0035003300380042,第一金-新竹,0,791,0,12982
0035003300380050,第一金-路竹,0,1058,0,12651
0035003300380049,第一金-頭份,0,659,0,8153
5602,永興-水湳,0,540,0,3178
5603,永興-台中,0,588,0,3420
5660,日進,0,826,0,8394
5850,統一,0,1336,0,116915
5854,統一-城中,0,1043,0,15984
5856,統一-台中,0,1095,0,18748
5857,統一-新竹,0,964,0,12067
5859,統一-屏東,0,819,0,5898
0035003800350051,統一-三多,0,805,0,9744
003500380035004a,統一-三重,0,1022,0,13783
0035003800350059,統一-土城,0,787,0,7554
003500380035004d,統一-士林,0,1022,0,19923
0035003800350042,統一-永和,0,595,0,5886
0035003800350053,統一-宜蘭,0,635,0,4651
0035003800350050,統一-板橋,0,741,0,16918
0035003800350048,統一-桃園,0,783,0,6622
5860,盈溢,3,204,3,800
5870,光隆,0,860,0,7025
5922,元富-新店,0,981,0,13049
5923,元富-三重,0,844,0,8183
5928,元富-新莊,0,674,0,6023
003500390032006c,元富-大裕,0,1036,0,16790
003500390032004c,元富-中壢,0,656,0,5714
0035003900320056,元富-民權,0,650,0,4518
0035003900320050,元富-同大,0,1014,0,12025
003500390032005a,元富-安南,0,802,0,7595
003500390032006e,元富-西松,0,752,0,9392
0035003900320062,元富-板橋,0,1128,0,17705
0035003900320072,元富-城東,0,1026,0,15653
0035003900320059,元富-埔里,0,521,0,3277
0035003900320058,元富-草屯,0,764,0,7687
0035003900320047,元富-新竹,0,732,0,7220
0035003900320043,元富-潮州,0,792,0,6384
5962,日茂-南投,0,457,0,2464
6012,(牛牛牛)亞-網路,0,801,0,10181
6116,台中銀-中壢,0,485,0,5161
6160,中國信託,0,1113,0,26312
6161,中國信託-三重,0,734,0,6409
6162,中國信託-忠孝,0,953,0,12489
6163,中國信託-永康,0,1022,0,11993
6164,中國信託-文心,0,1095,0,16421
6168,中國信託-嘉義,0,724,0,5566
0036003100360041,中國信託-中壢,0,846,0,6440
003600310036004b,中國信託-高雄,0,993,0,13871
6210,新百王,0,998,0,23361
6380,光和,0,678,0,6523
0036003300380044,光和-高雄,0,819,0,6979
0036003300380041,光和-嘉義,0,720,0,5023
6450,永全,0,789,0,4660
6480,福邦證券,0,395,0,3445
7750,北城,0,996,0,15287
7790,國票,0,1147,0,19573
7797,國票-中正,0,840,0,9677
0037003700390058,國票-中和,0,973,0,14262
003700370039006d,國票-中港,0,725,0,5128
0037003700390076,國票-台中,0,952,0,13294
003700370039004a,國票-北高雄,0,856,0,12388
003700370039006a,國票-和平,0,783,0,5574
003700370039007a,國票-博愛,0,1009,0,15764
0037003700390063,國票-敦北法人,0,1005,0,20584
0037003700390048,國票-嘉義,0,765,0,8117
8150,台新證券,0,1558,0,100034
8156,台新-三民,0,1061,0,12211
8157,台新-左楠,0,1038,0,10735
8159,台新-台南,0,977,0,12948
0038003100350053,台新-中壢,0,864,0,8736
0038003100350042,台新-台中,0,1331,0,33714
8450,康和,0,796,0,16308
8458,康和-台南,0,698,0,5016
8459,康和-嘉義,0,877,0,15283
0038003400350046,康和-仁愛,0,756,0,7534
0038003400350052,康和-石牌,0,660,0,5103
0038003400350058,康和-屏東,9,409,37,7246
8560,新光,0,1716,0,226821
8561,新光-台中,0,1458,0,89319
8563,新光-新竹,0,1214,0,30968
8564,新光-台南,0,1201,0,32281
8583,聯邦-敦化,0,300,0,1213
8711,陽信-石牌,0,909,0,11613
8842,玉山-新莊,0,1008,0,13764
8843,玉山-高雄,0,1166,0,20166
8844,玉山-松江,0,918,0,8806
8846,玉山-板橋,0,1060,0,18877
8849,玉山-台大,0,933,0,10255
0038003800340041,玉山-士林,0,736,0,7514
0038003800340046,玉山-桃園,0,906,0,8708
0038003800340048,玉山-新竹,0,736,0,6564
8880,國泰證券,0,1463,0,111854
8882,國泰-台中,0,1266,0,26385
8883,國泰-松江,0,908,0,10532
8887,國泰-忠孝,0,776,0,7163
8888,國泰-敦南,0,1345,0,21334
003800380038004b,國泰-板橋,0,1332,0,24114
0038003800380041,國泰-館前,0,1285,0,27852
8890,大和國泰,0,78,0,5004
8960,香港上海匯豐,0,543,0,58091
9101,群益金鼎-敦南,0,838,0,8407
9134,群益金鼎-開元,0,933,0,8017
9136,群益金鼎-西松,0,831,0,10548
9185,群益金鼎-台南,0,773,0,6759
9187,群益金鼎-彰化,0,1051,0,11413
9188,群益金鼎-三民,0,997,0,10896
9189,群益金鼎-桃園,0,938,0,10190
0039003100380065,群益金鼎-大安,0,869,0,26108
0039003100380073,群益金鼎-丹鳳,0,812,0,7132
0039003100380043,群益金鼎-古亭,0,1052,0,13497
003900310038007a,群益金鼎-宜蘭,0,916,0,10186
0039003100380078,群益金鼎-延平,0,756,0,10204
0039003100380057,群益金鼎-忠孝,0,663,0,6949
0039003100330067,群益金鼎-南三重,0,832,0,7642
0039003100380045,群益金鼎-南京,0,607,0,4488
0039003100330048,群益金鼎-屏東,0,657,0,6053
0039003100380046,群益金鼎-新店,0,733,0,8073
0039003100380075,群益金鼎-瑞豐,0,913,0,8784
003900310038004d,群益金鼎-嘉義,0,1085,0,13464
0039003100330059,群益金鼎-館前,0,771,0,9676
9200,凱基,0,637,0,39475
9204,凱基-台中,0,879,0,12661
9207,凱基-永和,0,685,0,10252
9208,凱基-桃園,0,1319,0,30530
9212,凱基-東港,0,691,0,7529
9217,凱基-松山,0,1135,0,63358
9223,凱基-豐中,0,958,0,9779
9229,凱基-中山,0,1052,0,15272
9233,凱基-長庚,0,906,0,10206
9235,凱基-永華,0,653,0,6500
9237,凱基-敦北,0,706,0,8327
9238,凱基-士林,0,986,0,18294
9259,凱基-澄新(停),0,591,0,4172
9266,凱基-新豐,0,837,0,8010
9272,凱基-竹科,0,1087,0,15674
9273,凱基-竹東,0,509,0,3065
9283,凱基-北門,0,660,0,6674
9285,凱基-中壢,0,1217,0,16034
9287,凱基-內湖,0,687,0,6320
9291,凱基-大安,0,542,0,5099
9296,凱基-頭份,0,621,0,3918
9298,凱基-延平,0,506,0,3257
0039003200310046,凱基-天母,0,452,0,7175
0039003200300044,凱基-市府,0,898,0,14689
0039003200310043,凱基-民權,0,590,0,5963
0039003200310053,凱基-幸福,0,791,0,10836
0039003200300045,凱基-東門,0,778,0,8574
0039003200300041,凱基-板橋,0,1028,0,14198
0039003200320043,凱基-屏東,0,739,0,9102
003900320030004e,凱基-湖口,0,869,0,9885
0039003200300047,凱基-彰化,0,1011,0,12803
9300,華南永昌,0,1484,0,62107
9302,華南永昌-台中,0,1293,0,24175
9305,華南永昌-新莊,0,596,0,5949
9308,華南永昌-麻豆,0,933,0,8802
9312,華南永昌-民權,0,778,0,7338
9314,華南永昌-嘉義,0,553,0,3254
9317,華南永昌-林口,0,808,0,8840
9322,華南永昌-公誠,0,1068,0,12762
9325,華南永昌-忠孝,0,584,0,6014
9327,華南永昌-斗六,0,706,0,5136
9331,華南永昌-鳳山,0,985,0,9008
9332,華南永昌-楠梓,0,919,0,9329
9339,華南永昌-竹北,0,673,0,19255
9349,華南永昌-合泰,0,730,0,8683
9358,華南永昌-東勢,0,654,0,6073
9364,華南永昌-和平(停),1,437,2,4501
9369,華南永昌-三重,0,681,0,7847
9381,華南永昌-斗南,0,537,0,4676
9604,富邦-陽明,0,1183,0,19561
9622,富邦-園區,0,898,0,9203
9627,富邦-內湖,0,924,0,8631
9625,富邦-竹東,0,1040,0,11380
9636,富邦-中壢,0,1208,0,18074
9647,富邦-新竹華信,0,1130,0,19473
9654,富邦-永和,0,1026,0,11195
9658,富邦-建國,0,1140,0,29885
9661,富邦-新店,0,1160,0,24657
9663,富邦-敦南,0,1083,0,21358
9664,富邦-天母,0,764,0,9531
9667,富邦-台南,0,1097,0,22894
9677,富邦-三重,0,915,0,8097
9678,富邦-北投,0,924,0,12607
9692,富邦-嘉義,0,1130,0,65934
9697,富邦-虎尾,0,835,0,20994
0039003600360046,富邦-左營,0,874,0,10524
9815,元大-大灣,0,793,0,6194
9817,元大-東泰,0,1065,0,10895
9822,元大-土城學府,0,848,0,5822
9825,元大-新營,0,818,0,6398
9829,元大-永康,0,730,0,6768
9834,元大-中壢,0,1116,0,25566
9835,元大-員林中山,0,880,0,12184
9838,元大-豐原,0,932,0,12942
9853,元大-南屯,0,1010,0,16059
9856,元大-花蓮,0,870,0,12462
9857,元大-東蘆,0,1126,0,18333
9858,元大-龍潭,0,1101,0,27594
9862,元大-南京,0,993,0,14202
9863,元大-新和平,0,894,0,8302
9866,元大-樹板(停),0,633,0,5067
9867,元大-北成功,0,996,0,12243
9868,元大-文心,0,680,0,4489
9869,元大-新盛,0,889,0,11186
9871,元大-忠孝,0,1033,0,13107
9879,元大-板橋三民,0,936,0,7612
9884,元大-鎮北,0,876,0,12569
9891,元大-永和,0,1008,0,10515
9892,元大-屏東,0,831,0,6275
9893,元大-大天母,0,973,0,12986
9898,元大-新莊,0,1170,0,21091
0039003800380043,元大-三重,0,463,0,2311
0039003800330047,元大-上新莊,0,713,0,6023
0039003800390047,元大-大同,0,1056,0,17007
003900380033004e,元大-大安,0,626,0,5356
0039003800310067,元大-大里,0,1100,0,11825
0039003800330057,元大-大里德芳,0,935,0,9745
0039003800330069,元大-大雅,0,1049,0,17194
0039003800390065,元大-中和,0,878,0,6393
003900380033006a,元大-仁愛,0,883,0,6996
003900380039004e,元大-內湖,0,1111,0,12559
0039003800310051,元大-太平,0,912,0,7760
0039003800390056,元大-北三重,0,782,0,6485
0039003800390041,元大-北投,0,1034,0,18643
003900380039006b,元大-古亭,0,836,0,8057
0039003800300068,元大-台北,0,896,0,12092
0039003800310056,元大-民雄,0,591,0,4725
0039003800390051,元大-汐止,0,1120,0,15323
0039003800310052,元大-竹山,0,671,0,4531
0039003800310042,元大-竹北,0,783,0,23927
0039003800330056,元大-竹南,0,759,0,5106
003900380030004b,元大-竹科,0,1092,0,16815
0039003800300075,元大-府城,0,704,0,7472
003900380030006c,元大-虎尾,0,729,0,9709
0039003800310044,元大-南投,0,964,0,9696
0039003800390061,元大-苑裡,0,801,0,7852
0039003800300065,元大-清水,0,839,0,6989
0039003800390053,元大-鹿港,0,950,0,11663
0039003800310045,元大-發財,0,900,0,8517
0039003800310079,元大-善化,0,946,0,11679
0039003800310047,元大-彰化,0,962,0,9831
003900380031006e,元大-旗山,0,752,0,6610
0039003800310046,元大-福營,0,897,0,9589
003900380033004b,元大-學甲,0,684,0,4594
0039003800310061,元大-歸仁,0,897,0,8370
0039003800390057,元大-豐原站前,0,1031,0,11050
0039003800320041,元大-羅東,0,823,0,6531
1021,合庫- 台中,0,1101,0,27190
1029,合庫-鳳山,0,704,0,6118
0031003000320047,合庫-三重,0,583,0,3353
1032,土銀-台南,0,370,0,7203
1033,土銀-高雄,0,375,0,1564
1045,臺銀-新竹,0,932,0,10417
0031003000340041,臺銀-臺中,0,1339,0,24813
1119,台灣企銀-岡山,0,286,0,1311
0031003100310043,台灣企銀-三民,6,212,8,998
0031003100310041,台灣企銀-民雄,0,468,0,2720
0031003100310042,台灣企銀-建成,0,333,0,1363
0031003100310047,臺灣企銀-埔墘,0,410,0,2720
1164,日盛-內湖,0,645,0,6320
1167,日盛-嘉義,0,762,0,8768
0031003100360051,日盛-二林,0,731,0,7260
0031003100360058,日盛-宜蘭,0,703,0,8811
0031003100360049,日盛-南京,0,642,0,5411
0031003100360050,日盛-信義,0,758,0,4719
0031003100360047,日盛-景美,0,1122,0,13981
0031003100360062,日盛-園區,0,689,0,8311
0031003100360069,日盛-樹林,0,1076,0,19523
1261,宏遠-民生,1,407,1,1738
5050,大展,0,908,0,13543
5265,大慶-苗栗,0,653,0,6914
5269,大慶-台中,0,518,0,3252
5322,高橋-中壢,0,378,0,1872
5381,第一金-員林,0,678,0,8597
5383,第一金-高雄,0,877,0,11033
0035003300380046,第一金-大稻埕,0,707,0,15218
0035003300380059,第一金-中壢,0,700,0,5916
0035003300380043,第一金-光復,0,751,0,5159
0035003300380041,第一金-新興,0,822,0,16918
003500330038004e,第一金-豐原,0,741,0,7958
5600,永興,0,643,0,4512
5852,統一-敦南,0,952,0,10794
5858,統一-嘉義,0,845,0,18367
0035003800350063,統一-仁愛,0,1039,0,21473
0035003800350062,統一-內湖,0,806,0,20643
003500380035006d,統一-竹南,0,590,0,4100
0035003800350049,統一-員林,0,691,0,7984
0035003800350041,統一-基隆,0,750,0,7375
0035003800350044,統一-新台中,0,770,0,8580
0035003800350065,統一-新莊(停),0,798,0,9186
0035003800350045,統一-新營,0,566,0,6140
0035003800350046,統一-彰化,0,803,0,10601
5862,盈溢-楠梓,0,178,0,542
5920,元富,0,1045,0,45068
5921,元富-高雄,0,926,0,11291
0035003900320042,元富-永和,0,773,0,7743
003500390032006d,元富-成功,0,1046,0,12606
0035003900320077,元富-佳里,0,777,0,7152
0035003900320055,元富-宜蘭,0,829,0,8348
0035003900320064,元富-延平,0,628,0,5870
0035003900320061,元富-松德,0,1032,0,13514
0035003900320079,元富-花蓮,0,749,0,17853
003500390032004e,元富-虎尾,0,776,0,9238
0035003900320048,元富-信義,0,662,0,5554
0035003900320045,元富-城中,0,802,0,11332
0035003900320076,元富-桃園,0,882,0,7276
5961,日茂-埔里,0,247,0,1739
6110,台中銀,0,822,0,7542
0036003000310064,(牛牛牛)亞-鑫豐,0,1353,0,35118
6165,中國信託-新竹,0,958,0,12101
6382,光和-田中,0,558,0,4350
6383,光和-和美,0,414,0,1846
6460,大昌,0,1133,0,18628
6461,大昌-樹林,0,1001,0,16702
6462,大昌-安康,0,763,0,9779
6463,大昌-新竹,0,728,0,6925
6464,大昌-新店,0,1236,0,21143
6913,德信-新營,0,629,0,4036
6915,德信-和平,0,514,0,2869
7070,豐農,0,768,0,8199
7791,國票-台東,0,616,0,10747
7795,國票-南港,0,743,0,7790
0037003700390050,國票-九鼎,0,1225,0,20059
0037003700390056,國票-天祥,0,852,0,6369
0037003700390065,國票-南科,0,833,0,7852
8151,台新-建北,0,871,0,11621
0038003100350048,台新-屏東,0,633,0,6399
0038003100350041,台新-高雄,0,1403,0,45617
0038003100350059,台新-新營,0,892,0,9590
8380,安泰,0,983,0,9272
8382,安泰-楠梓,0,356,0,1899
8456,康和-新竹,0,509,0,4583
0038003400350055,康和-台北,0,708,0,6620
003800340035004a,康和-高雄,0,842,0,7964
0038003400350045,康和-澎湖,0,454,0,2571
8562,新光-高雄,0,1333,0,35481
8581,聯邦-高雄,0,426,0,1917
8586,聯邦-大業,0,333,0,4805
8840,玉山,0,1224,0,24937
0038003800340042,玉山-台中,0,1134,0,15107
0038003800340043,玉山-南京東路,0,724,0,6209
0038003800340045,玉山-城中,0,1155,0,14206
8881,國泰-高雄,0,1117,0,13949
8884,國泰-台南,0,792,0,8979
8886,國泰-新莊,0,773,0,7136
9103,群益金鼎-松山,0,692,0,14574
9105,群益金鼎-高盛,0,863,0,9869
9108,群益金鼎-海山,0,997,0,15643
003900310033004e,群益金鼎-土城,0,1011,0,24751
0039003100380067,群益金鼎-大甲,0,973,0,10685
0039003100300044,群益金鼎-大興,0,821,0,8776
0039003100380048,群益金鼎-中山,0,859,0,10083
003900310038004a,群益金鼎-永和,0,1083,0,14100
0039003100380044,群益金鼎-東門,0,912,0,8412
0039003100380042,群益金鼎-板橋,0,726,0,9795
0039003100380063,群益金鼎-鳳山,0,988,0,12544
9202,凱基-中港,0,1059,0,18127
9209,凱基-岡山,0,733,0,7340
9211,凱基-台南,0,1068,0,22744
9225,凱基-內埔,0,606,0,5439
9234,凱基-竹北,0,1036,0,12337
9236,凱基-虎尾,0,868,0,31837
9256,凱基-南崁,0,800,0,9428
9257,凱基-林口,0,775,0,7337
9258,凱基-羅東,0,550,0,6039
9274,凱基-鳳山,0,924,0,15641
9276,凱基-苗栗,0,574,0,3180
9278,凱基-永康,0,795,0,7913
9281,凱基-斗六,0,380,0,2470
9289,凱基-興隆,0,629,0,6027
003900320031004d,凱基-八德,0,753,0,6022
0039003200310045,凱基-三峽,0,797,0,7075
003900320031004a,凱基-土城,0,581,0,4083
0039003200310047,凱基-五股,0,722,0,5304
003900320030005a,凱基-台東,0,817,0,6572
0039003200310059,凱基-東勢,0,758,0,7386
9306,華南永昌-台南,0,738,0,5780
9307,華南永昌-大安,0,893,0,13587
9309,華南永昌-古亭,0,757,0,6824
9324,華南永昌-岡山,0,979,0,12793
9326,華南永昌-南京,0,1137,0,24425
9329,華南永昌-朴子,0,805,0,5655
9333,華南永昌-長虹,0,966,0,7279
9343,華南永昌-頭份,0,761,0,5898
9362,華南永昌-苗栗,0,809,0,9683
9377,華南永昌-虎尾,0,833,0,7189
9386,華南永昌-東昇,0,737,0,7094
9608,富邦-台東,0,595,0,3353
9616,富邦-岡山,0,670,0,7312
9624,富邦-竹北,0,841,0,9066
9659,富邦-高雄,0,1221,0,22241
9666,富邦-南屯,0,1090,0,13149
9672,富邦-員林,0,987,0,18921
9679,富邦-延吉,0,1093,0,15600
9695,富邦-民雄,0,674,0,8284
9813,元大-八德,0,904,0,10091
9812,元大-台中,0,920,0,10247
9801,元大-松江,0,929,0,13974
9816,元大-新竹,0,1001,0,11199
9852,元大-大松山,0,1010,0,12985
9872,元大-復北,0,984,0,12171
9874,元大-雙和,0,1090,0,22509
9875,元大-土城永寧,0,1102,0,24429
9888,元大-鑫永和,0,742,0,5334
9889,元大-員林,0,866,0,10644
9896,元大-台南,0,1019,0,15110
9897,元大-土城,0,938,0,7905
003900380031006a,元大-士林,0,1021,0,25269
003900380039005a,元大-小港,0,906,0,16654
0039003800300043,元大-斗六,0,976,0,12993
003900380033004d,元大-木柵,0,549,0,4537
0039003800390064,元大-北屯,0,856,0,9271
0039003800390058,元大-民生,0,742,0,7186
0039003800300077,元大-西屯,0,713,0,5358
0039003800310069,元大-西螺,0,645,0,4855
0039003800300064,元大-沙鹿,0,1120,0,15800
0039003800310065,元大-佳里,0,835,0,6607
0039003800300061,元大-承德,0,852,0,9238
0039003800310058,元大-東門,0,579,0,3153
0039003800390066,元大-東港,0,700,0,5907
003900380031004b,元大-林園,0,587,0,4543
0039003800310070,元大-松山,0,945,0,9282
0039003800380056,元大-長庚,0,56,0,181
003900380039006d,元大-信義,0,764,0,11161
0039003800300051,元大-南崁,0,617,0,4453
0039003800310068,元大-屏東民生,0,989,0,9196
003900380031004d,元大-苗栗,0,729,0,5631
0039003800380042,元大-桃園,0,927,0,11646
0039003800390046,元大-高雄,0,1032,0,11152
0039003800320042,元大-博愛,0,1097,0,14990
0039003800390050,元大-敦南,0,943,0,14476
0039003800370041,元大-楊梅,0,982,0,12569
0039003800310043,元大-路竹,0,732,0,4676
0039003800350043,元大-鳳中,0,933,0,8805
003900380039006a,元大-樹林,0,873,0,15102
0039003800330055,元大-頭份,0,819,0,6101
0039003800390049,元大-蘆洲,0,938,0,9339
0039003800310041,元大-鶯歌,0,574,0,3819
003100310036004d,日盛-屏東,0,648,0,3825
0031003100360053,日盛-新莊,0,999,0,13371
5460,寶盛,2,312,2,1410
5927,元富-林園,0,895,0,7905
0035003900320069,元富-中港,0,740,0,6887
0035003900320071,元富-屏東,0,756,0,6301
6451,永全-南崁,0,734,0,12151
6452,永全-八德,0,576,0,4481
003700370039006e,國票-南京,0,727,0,8081
0037003700390057,國票-彰化,0,494,0,13635
8520,中農,0,717,0,6511
0039003100380069,群益金鼎-竹南,0,846,0,7283
0039003100330045,群益金鼎-基隆,0,676,0,5848
9255,凱基-和平,0,863,0,8789
9352,華南永昌-桃園,0,733,0,7940
0039003800330066,元大-竹東,0,509,0,5282
003900380031006d,元大-前金,0,1105,0,14083
1028,合庫-彰化,0,661,0,5197
1031,土銀-台中,0,429,0,2278
1035,土銀-新竹,0,709,0,5603
1037,土銀-花蓮,0,381,0,1886
1038,土銀-和平,0,307,0,1440
1112,台灣企銀-台南,0,342,0,2222
0031003100310046,台灣企銀-北高雄,1,304,2,1678
1161,日盛-忠孝,0,978,0,16912
1165,日盛-板橋,0,1210,0,19338
0031003100310045,臺灣企銀-桃園,0,513,0,7790
1169,日盛-士林,0,876,0,9859
0031003100360067,日盛-龍潭,0,483,0,2578
1262,宏遠-桃園,0,652,0,5087
003100320036004c,宏遠-台中,0,778,0,11570
0031003200360044,宏遠-台南,0,744,0,6544
5110,富隆,1,378,3,2506
5112,富隆-長安,0,456,0,2165
5260,大慶,0,583,0,4717
5261,大慶-蘆洲,0,877,0,9791
5264,大慶-高雄,2,343,5,1749
5267,大慶-基隆,0,464,0,2519
5268,大慶-台南,1,548,1,4295
0035003200360041,大慶-中和,1,450,1,3377
003500320036004c,大慶-長榮,0,427,0,2170
5321,高橋-龍潭,0,870,0,7587
0035003300380057,第一金-華江,0,1058,0,13775
5604,永興-大墩,0,374,0,1477
5853,統一-中壢,0,910,0,7943
003500380035005a,統一-松江,0,653,0,5630
0035003800350057,統一-金門,0,450,0,2593
0035003800350068,統一-新桃園,0,747,0,6550
003500380035004c,統一-豐原,0,629,0,9307
5861,盈溢-籬子內,2,243,2,710
5926,元富-四維,0,690,0,4588
0035003900320067,元富-中原,0,714,0,9723
0035003900320057,元富-吉利,0,870,0,6800
0035003900320063,元富-烏日,0,679,0,5350
003500390032006f,元富-新興,0,843,0,10940
