1020,合庫證券,0,1019,0,19742
1022,合庫-台南,0,784,0,9782
0031003000320047,合庫-三重,0,595,0,4063
0031003000320041,合庫-新竹,0,538,0,2631
1030,土銀,0,563,0,4053
1036,土銀-玉里,0,339,0,2527
1039,土銀-士林,0,266,0,2150
1040,臺銀,0,1172,0,26568
0031003000340044,臺銀-金山,0,976,0,12181
1114,台灣企銀-嘉義,0,487,0,2502
1118,台灣企銀-豐原,0,463,0,4933
0031003100310041,台灣企銀-民雄,0,391,0,2031
1160,日盛證券,0,1324,0,48221
1163,日盛-台中,0,1006,0,19183
0031003100360051,日盛-二林,0,714,0,8067
0031003100360043,日盛-八德,0,1088,0,14332
0031003100360056,日盛-斗六,0,785,0,8913
0031003100360055,日盛-桃園,0,739,0,7068
0031003100360057,日盛-鳳山,0,790,0,5695
1233,彰銀-台中,0,667,0,4377
1261,宏遠-民生,0,401,0,1992
1360,港商麥格理,0,443,0,63653
1470,台灣摩根士丹利,0,1795,0,406770
1480,美商高盛,0,1599,0,219592
1590,花旗環球,0,493,0,68748
1650,新加坡商瑞銀,0,1100,0,160743
5264,大慶-高雄,0,399,0,2809
003500320036004b,大慶-富順,0,1068,0,16371
5323,高橋-內壢,0,546,0,4307
5380,第一金,0,736,0,9424
5381,第一金-員林,0,675,0,5981
0035003300380059,第一金-中壢,0,686,0,6947
003500330038006a,第一金-安和,0,634,0,5748
0035003300380041,第一金-新興,0,842,0,22044
5850,統一,0,1415,0,154497
5855,統一-台南,0,723,0,6716
0035003800350051,統一-三多,0,734,0,7901
0035003800350063,統一-仁愛,0,1028,0,41918
0035003800350044,統一-新台中,0,838,0,9110
0035003800350068,統一-新桃園,0,724,0,6624
0035003800350045,統一-新營,0,532,0,4029
5862,盈溢-楠梓,0,244,0,671
5922,元富-新店,0,938,0,15968
0035003900320050,元富-同大,0,1044,0,11590
0035003900320072,元富-城東,0,1007,0,16638
0035003900320059,元富-埔里,0,579,0,6677
0035003900320041,元富-緯城,0,1022,0,11709
5960,日茂,0,799,0,8468
6116,台中銀-中壢,0,561,0,5074
6160,中國信託,0,1082,0,20410
6165,中國信託-新竹,0,929,0,11690
6382,光和-田中,0,515,0,3671
6383,光和-和美,0,408,0,1768
0036003300380044,光和-高雄,0,829,0,6199
6915,德信-和平,0,532,0,3168
003700370039006a,國票-和平,0,764,0,7073
0037003700390063,國票-敦北法人,0,976,0,22081
0038003100350053,台新-中壢,0,868,0,8855
0038003100350048,台新-屏東,0,707,0,5833
