1020,合庫證券,0,1176,0,21831
1022,合庫-台南,0,804,0,9068
1023,合庫-高雄,0,1029,0,12090
1025,合庫-基隆,0,672,0,5543
1028,合庫-彰化,0,728,0,4403
0031003000320047,合庫-三重,0,600,0,4126
0031003000320043,合庫-自強,0,1085,0,11321
1030,土銀,0,608,0,5421
0031003000320041,合庫-新竹,0,611,0,4002
1032,土銀-台南,0,396,0,4540
1031,土銀-台中,0,453,0,2482
1034,土銀-嘉義,0,452,0,3814
1033,土銀-高雄,0,405,0,2099
1035,土銀-新竹,0,782,0,6832
1036,土銀-玉里,0,333,0,1592
1037,土銀-花蓮,0,388,0,2470
1039,土銀-士林,1,287,2,1403
0031003000330043,土銀-白河,1,295,2,1114
0031003000330042,土銀-彰化,0,369,0,2082
1041,臺銀-鳳山,0,1260,0,18543
0031003000340044,臺銀-金山,0,1122,0,13999
1110,台灣企銀,0,498,0,3834
1111,台灣企銀-台中,0,491,0,4561
1113,台灣企銀-九如,2,314,2,1743
1114,台灣企銀-嘉義,0,502,0,3257
1115,台灣企銀-太平,0,587,0,5906
1119,台灣企銀-岡山,0,273,0,1110
0031003100310046,台灣企銀-北高雄,1,337,5,1942
0031003100310041,台灣企銀-民雄,0,418,0,2314
0031003100310042,台灣企銀-建成,0,378,0,3366
0031003100310044,臺灣企銀-台北(停),1,354,1,1852
0031003100310047,臺灣企銀-埔墘,0,334,0,1767
0031003100310045,臺灣企銀-桃園,0,582,0,7121
1160,日盛證券,0,1499,0,60155
1161,日盛-忠孝,0,1089,0,19458
1165,日盛-板橋,0,1295,0,23055
1166,日盛-雙和,0,1110,0,13118
1167,日盛-嘉義,0,816,0,7959
0031003100360051,日盛-二林,0,747,0,8732
0031003100360043,日盛-八德,0,1195,0,13599
1169,日盛-士林,0,981,0,12267
0031003100360045,日盛-三重,0,796,0,10860
0031003100360073,日盛-土城,0,612,0,2867
003100310036004c,日盛-大墩,0,1007,0,11548
003100310036005a,日盛-中和,0,1103,0,14504
0031003100360042,日盛-中壢,0,1072,0,9850
0031003100360065,日盛-竹北,0,678,0,4665
003100310036006d,日盛-和美,0,1077,0,10942
0031003100360058,日盛-宜蘭,0,750,0,9971
003100310036004a,日盛-板橋中山,0,797,0,10269
0031003100360050,日盛-信義,0,865,0,5863
0031003100360049,日盛-南京,0,733,0,6295
003100310036004d,日盛-屏東,0,722,0,3768
0031003100360046,日盛-員林,0,1111,0,15793
0031003100360066,日盛-復興,0,902,0,12005
0031003100360047,日盛-景美,0,1248,0,15994
0031003100360062,日盛-園區,0,734,0,11957
0031003100360048,日盛-新竹,0,1085,0,12143
0031003100360057,日盛-鳳山,0,868,0,7557
003100310036006a,日盛-頭份,0,1087,0,12943
0031003100360067,日盛-龍潭,0,442,0,2751
1260,宏遠證券,0,1058,0,56812
1261,宏遠-民生,0,409,0,1924
1262,宏遠-桃園,0,699,0,6247
0031003200360048,宏遠-中和,0,657,0,3485
0031003200360051,宏遠-高雄,0,786,0,8373
0031003200360058,宏遠-新化,1,437,2,3087
1380,台灣匯立證券,0,359,0,37047
1470,台灣摩根士丹利,0,2054,0,568275
1560,港商野村,0,269,0,51945
1650,新加坡商瑞銀,0,1146,0,146865
5110,富隆,1,407,12,6289
5112,富隆-長安,0,464,0,1980
5260,大慶,0,684,0,5908
