1021,合庫- 台中,0,1026,0,22904
1029,合庫-鳳山,0,619,0,4382
0031003000320047,合庫-三重,0,598,0,3383
0031003000320043,合庫-自強,0,909,0,9686
0031003000320046,合庫-西台中,0,753,0,9822
0031003000320045,合庫-桃園,0,838,0,9600
1020,合庫證券,0,1157,0,22426
0031003000320041,合庫-新竹,0,547,0,3596
1031,土銀-台中,0,416,0,3004
1023,合庫-高雄,0,954,0,8140
1032,土銀-台南,0,295,0,3676
1035,土銀-新竹,0,668,0,4755
1037,土銀-花蓮,0,363,0,1862
1039,土銀-士林,0,256,0,918
0031003000330043,土銀-白河,0,299,0,1185
0031003000330046,土銀-南港,0,364,0,1976
1033,土銀-高雄,0,380,0,1994
1034,土銀-嘉義,0,445,0,2369
1038,土銀-和平,0,295,0,1099
1040,臺銀,0,1169,0,20062
0031003000340044,臺銀-金山,0,930,0,12341
0031003000340041,臺銀-臺中,0,1190,0,18615
1110,台灣企銀,0,473,0,4064
1112,台灣企銀-台南,0,372,0,1739
1114,台灣企銀-嘉義,0,460,0,2242
1117,台灣企銀-竹北,0,384,0,2972
0031003100310043,台灣企銀-三民,5,185,6,1111
0031003100310046,台灣企銀-北高雄,2,258,6,1279
0031003100310041,台灣企銀-民雄,0,441,0,3624
0031003100310047,臺灣企銀-埔墘,0,438,0,2432
1164,日盛-內湖,0,624,0,4523
1165,日盛-板橋,0,1142,0,20318
1166,日盛-雙和,0,996,0,14605
1167,日盛-嘉義,0,754,0,10498
1160,日盛證券,0,1379,0,60916
1162,日盛-台南,0,881,0,8807
0031003100360043,日盛-八德,0,1102,0,12743
1163,日盛-台中,0,990,0,20533
0031003100360073,日盛-土城,0,615,0,2980
003100310036004c,日盛-大墩,0,934,0,12203
003100310036005a,日盛-中和,0,1002,0,13810
1169,日盛-士林,0,912,0,10175
0031003100360051,日盛-二林,0,648,0,4907
0031003100360045,日盛-三重,0,754,0,8234
0031003100360056,日盛-斗六,0,678,0,8266
0031003100360041,日盛-木柵,0,993,0,9874
0031003100360042,日盛-中壢,0,961,0,8823
0031003100360072,日盛-文化,0,748,0,10903
003100310036006d,日盛-和美,0,1003,0,10417
0031003100360058,日盛-宜蘭,0,669,0,8469
003100310036004a,日盛-板橋中山,0,767,0,6671
0031003100360065,日盛-竹北,0,685,0,4178
0031003100360046,日盛-員林,0,968,0,16268
0031003100360055,日盛-桃園,0,838,0,8928
003100310036004d,日盛-屏東,0,720,0,4661
0031003100360066,日盛-復興,0,915,0,11012
0031003100360053,日盛-新莊,0,988,0,16090
0031003100360057,日盛-鳳山,0,738,0,4681
0031003100360062,日盛-園區,0,696,0,5836
003100310036006a,日盛-頭份,0,995,0,15155
0031003100360069,日盛-樹林,0,975,0,14823
0031003100360067,日盛-龍潭,0,491,0,2880
1230,彰銀,0,473,0,2242
0031003100360063,日盛-豐原,0,668,0,5198
1232,彰銀-七賢,0,374,0,1301
1233,彰銀-台中,0,587,0,4176
1262,宏遠-桃園,0,698,0,4943
0031003200360048,宏遠-中和,0,528,0,2398
003100320036004c,宏遠-台中,0,808,0,11035
0031003200360044,宏遠-台南,0,740,0,4943
