1020,合庫證券,0,904,0,19548
1021,合庫- 台中,0,970,0,28268
1023,合庫-高雄,0,822,0,10511
1025,合庫-基隆,0,581,0,4612
0031003000320047,合庫-三重,0,526,0,3625
1030,土銀,0,501,0,4025
1031,土銀-台中,0,405,0,3185
1032,土銀-台南,1,318,2,4769
1036,土銀-玉里,2,313,3,1594
1037,土銀-花蓮,0,345,0,2201
1039,土銀-士林,0,241,0,1177
0031003000330042,土銀-彰化,0,286,0,3116
1040,臺銀,0,1127,0,22378
1041,臺銀-鳳山,0,1053,0,18513
1042,臺銀-臺南,0,963,0,16249
0031003000340041,臺銀-臺中,0,1125,0,20858
1110,台灣企銀,0,461,0,3147
1111,台灣企銀-台中,0,389,0,3970
1113,台灣企銀-九如,2,264,2,1765
1114,台灣企銀-嘉義,0,430,0,2353
1119,台灣企銀-岡山,0,274,0,1211
0031003100310042,台灣企銀-建成,0,302,0,1873
0031003100310044,臺灣企銀-台北(停),0,324,0,1457
0031003100310047,臺灣企銀-埔墘,0,345,0,2548
0031003100310045,臺灣企銀-桃園,0,461,0,5476
1165,日盛-板橋,0,1064,0,21044
1167,日盛-嘉義,0,753,0,9071
0031003100360043,日盛-八德,0,990,0,12509
0031003100360064,日盛-三峽,0,665,0,5716
003100310036005a,日盛-中和,0,929,0,17345
0031003100360042,日盛-中壢,0,894,0,9400
0031003100360072,日盛-文化,0,658,0,11662
0031003100360056,日盛-斗六,0,679,0,6151
0031003100360041,日盛-木柵,0,903,0,12738
0031003100360065,日盛-竹北,0,547,0,4034
0031003100360049,日盛-南京,0,599,0,5729
003100310036004d,日盛-屏東,0,596,0,3189
0031003100360055,日盛-桃園,0,699,0,10062
0031003100360066,日盛-復興,0,784,0,11307
0031003100360053,日盛-新莊,0,879,0,14546
0031003100360057,日盛-鳳山,0,680,0,6731
003100310036006a,日盛-頭份,0,841,0,14928
0031003100360067,日盛-龍潭,0,413,0,2892
0031003100360063,日盛-豐原,0,543,0,4600
003100320036004c,宏遠-台中,0,710,0,11072
0031003200360058,宏遠-新化,0,402,0,2038
1380,台灣匯立證券,0,395,0,55500
1440,美林,0,1758,0,664370
1470,台灣摩根士丹利,0,1683,0,569790
1520,瑞士信貸,0,1569,0,547924
1560,港商野村,0,264,0,24883
1590,花旗環球,0,647,0,111256
5263,大慶-泰山,0,562,0,4153
5264,大慶-高雄,3,299,11,2452
5267,大慶-基隆,0,450,0,2681
003500320036004c,大慶-長榮,0,387,0,2221
003500320036004b,大慶-富順,0,921,0,12600
5320,高橋,0,978,0,12940
5322,高橋-中壢,0,319,0,1502
5323,高橋-內壢,0,517,0,4216
5383,第一金-高雄,0,757,0,9268
5384,第一金-台南,0,926,0,10437
5385,第一金-桃園,0,871,0,12211
0035003300380044,第一金-忠孝,0,725,0,10216
0035003300380057,第一金-華江,0,932,0,11722
0035003300380042,第一金-新竹,0,668,0,9345
003500330038004d,第一金-嘉義,0,606,0,6823
5602,永興-水湳,0,538,0,3424
5850,統一,0,1270,0,126969
5851,統一-高雄,0,821,0,21428
5852,統一-敦南,0,852,0,14112
5854,統一-城中,0,889,0,14831
5856,統一-台中,0,941,0,18780
0035003800350051,統一-三多,0,691,0,6876
0035003800350059,統一-土城,0,721,0,7985
0035003800350067,統一-平鎮,0,677,0,7208
0035003800350052,統一-汐止,0,680,0,8339
0035003800350057,統一-金門,0,375,0,2714
0035003800350053,統一-宜蘭,0,570,0,3114
0035003800350055,統一-南京,0,915,0,21651
0035003800350049,統一-員林,0,624,0,6294
0035003800350048,統一-桃園,0,683,0,7272
0035003800350041,統一-基隆,0,682,0,10375
0035003800350045,統一-新營,0,477,0,5196
003500380035004c,統一-豐原,0,581,0,8400
5862,盈溢-楠梓,1,137,1,471
5861,盈溢-籬子內,1,244,1,768
5925,元富-台中,0,836,0,9932
5927,元富-林園,0,757,0,7352
5928,元富-新莊,0,619,0,6545
5929,元富-台南,0,630,0,7758
003500390032007a,元富-文心,0,825,0,13710
0035003900320065,元富-古亭,0,610,0,4762
0035003900320057,元富-吉利,0,735,0,5396
0035003900320050,元富-同大,0,874,0,10469
0035003900320061,元富-松德,0,891,0,12538
0035003900320048,元富-信義,0,587,0,4125
0035003900320045,元富-城中,0,738,0,14051
0035003900320071,元富-屏東,0,689,0,7842
0035003900320076,元富-桃園,0,766,0,6792
003500390032004e,元富-虎尾,0,682,0,8403
0035003900320043,元富-潮州,0,719,0,6136
6012,(牛牛牛)亞-網路,0,713,0,6523
0036003000310064,(牛牛牛)亞-鑫豐,0,1201,0,31876
6110,台中銀,0,761,0,6883
6164,中國信託-文心,0,997,0,15990
6116,台中銀-中壢,0,472,0,5254
0036003100360041,中國信託-中壢,0,758,0,7511
6210,新百王,0,796,0,23172
6381,光和-溪湖,0,538,0,4697
6382,光和-田中,0,450,0,3386
6460,大昌,0,925,0,16944
6461,大昌-樹林,0,925,0,13185
6950,福勝,0,786,0,11417
7070,豐農,0,673,0,7649
7798,國票-內壢,0,646,0,5616
0037003700390050,國票-九鼎,0,1013,0,20090
0037003700390058,國票-中和,0,896,0,17214
0037003700390044,國票-台南,0,680,0,5931
003700370039006e,國票-南京,0,632,0,6184
0037003700390048,國票-嘉義,0,726,0,7032
0037003700390047,國票-新莊,0,663,0,8297
8158,台新-松江,0,643,0,6926
0038003100350042,台新-台中,0,1187,0,37662
0038003100350041,台新-高雄,0,1215,0,34938
8440,摩根大通,0,1404,0,353911
8456,康和-新竹,0,436,0,4561
0038003400350042,康和-永和,0,581,0,4837
0038003400350045,康和-澎湖,0,401,0,3012
8490,萬泰,0,465,0,2610
8520,中農,0,619,0,5787
8560,新光,0,1562,0,224068
8563,新光-新竹,0,1116,0,29245
8564,新光-台南,0,1043,0,29110
8565,新光-桃園,0,1096,0,27366
8584,聯邦-雙和,0,437,0,2497
8586,聯邦-大業,0,410,0,5750
8841,玉山-雙和,0,855,0,10774
8840,玉山,0,1110,0,22719
8846,玉山-板橋,0,899,0,17654
8848,玉山-嘉義,0,831,0,14963
0038003800340042,玉山-台中,0,979,0,13328
0038003800340045,玉山-城中,0,1013,0,15159
0038003800340046,玉山-桃園,0,792,0,8138
0038003800340048,玉山-新竹,0,671,0,7294
8881,國泰-高雄,0,972,0,12788
8883,國泰-松江,0,867,0,11502
8884,國泰-台南,0,735,0,7542
8887,國泰-忠孝,0,619,0,5104
8888,國泰-敦南,0,1243,0,23673
9131,群益金鼎-民權,0,916,0,12139
9134,群益金鼎-開元,0,802,0,5816
9138,群益金鼎-中港,0,573,0,5348
9185,群益金鼎-台南,0,621,0,6974
9187,群益金鼎-彰化,0,944,0,10461
9188,群益金鼎-三民,0,889,0,9394
003900310033004e,群益金鼎-土城,0,860,0,22259
0039003100300044,群益金鼎-大興,0,685,0,8141
0039003100380048,群益金鼎-中山,0,713,0,8538
0039003100380073,群益金鼎-丹鳳,0,776,0,6457
0039003100380058,群益金鼎-台北,0,562,0,53705
003900310038007a,群益金鼎-宜蘭,0,836,0,11388
003900310038004a,群益金鼎-永和,0,926,0,11092
0039003100380057,群益金鼎-忠孝,0,597,0,6581
003900310038004b,群益金鼎-東湖,0,738,0,9919
0039003100330045,群益金鼎-基隆,0,610,0,5695
0039003100380047,群益金鼎-新莊,0,834,0,10332
0039003100330044,群益金鼎-潭子,0,697,0,10382
9200,凱基,0,633,0,28758
9212,凱基-東港,0,614,0,6209
9217,凱基-松山,0,972,0,54893
9225,凱基-內埔,0,551,0,5857
9229,凱基-中山,0,967,0,18123
9252,凱基-嘉義,0,763,0,12593
9256,凱基-南崁,0,715,0,7711
9268,凱基-台北,0,1386,0,155681
9273,凱基-竹東,0,408,0,2689
9281,凱基-斗六,0,357,0,1945
9287,凱基-內湖,0,644,0,5765
9288,凱基-埔墘,0,585,0,6669
9291,凱基-大安,0,551,0,6834
003900320031004d,凱基-八德,0,666,0,6251
003900320031004a,凱基-土城,0,530,0,4059
0039003200310047,凱基-五股,0,641,0,5385
0039003200300044,凱基-市府,0,776,0,10317
0039003200300045,凱基-東門,0,655,0,9002
0039003200300041,凱基-板橋,0,948,0,14098
0039003200320048,凱基-復興,0,904,0,25139
0039003200300056,凱基-新店,0,515,0,4078
9300,華南永昌,0,1305,0,61639
9306,華南永昌-台南,0,661,0,5000
9315,華南永昌-苑裡,0,410,0,1473
9317,華南永昌-林口,0,747,0,9388
9326,華南永昌-南京,0,980,0,44615
9329,華南永昌-朴子,0,720,0,6219
9331,華南永昌-鳳山,0,843,0,9411
9332,華南永昌-楠梓,0,772,0,7525
9352,華南永昌-桃園,0,699,0,8634
9363,華南永昌-彰化,0,722,0,5920
9381,華南永昌-斗南,0,472,0,3709
9386,華南永昌-東昇,0,688,0,7776
9608,富邦-台東,0,485,0,2922
9616,富邦-岡山,0,575,0,4615
9622,富邦-園區,0,803,0,9472
9624,富邦-竹北,0,732,0,8372
9625,富邦-竹東,0,914,0,11180
9636,富邦-中壢,0,1049,0,15909
9655,富邦-板橋,0,1144,0,22331
9657,富邦-苗栗,0,683,0,6082
9659,富邦-高雄,0,1048,0,19427
9661,富邦-新店,0,991,0,20785
9663,富邦-敦南,0,946,0,22144
9664,富邦-天母,0,664,0,9856
9665,富邦-桃園,0,710,0,7841
9666,富邦-南屯,0,899,0,14694
9667,富邦-台南,0,958,0,19700
9678,富邦-北投,0,879,0,12029
9679,富邦-延吉,0,1003,0,19074
9695,富邦-民雄,0,591,0,9948
9697,富邦-虎尾,0,758,0,22369
9800,元大證券,0,1111,0,140324
9801,元大-松江,0,931,0,15003
9814,元大-大益,0,953,0,11137
9817,元大-東泰,0,896,0,9249
9831,元大-四維,0,1023,0,18183
9834,元大-中壢,0,1187,0,41398
9835,元大-員林中山,0,791,0,10642
9853,元大-南屯,0,885,0,16819
9867,元大-北成功,0,858,0,9300
9871,元大-忠孝,0,935,0,15247
9879,元大-板橋三民,0,824,0,8123
9889,元大-員林,0,768,0,8229
9896,元大-台南,0,909,0,10427
9897,元大-土城,0,787,0,11300
9894,元大-桃興,0,806,0,9342
9899,元大-淡水,0,800,0,10895
0039003800380043,元大-三重,0,420,0,2794
003900380031006a,元大-士林,0,899,0,20289
0039003800330047,元大-上新莊,0,609,0,5126
003900380033004e,元大-大安,0,596,0,5816
0039003800330057,元大-大里德芳,0,791,0,9717
003900380039005a,元大-小港,0,839,0,12882
0039003800320043,元大-六合,0,881,0,14360
