2018,電子商務,22,9,13,0,40.91,59.09,0.0
2018,電子通路業,38,18,18,2,47.37,47.37,5.26
2018,電子零組件業,888,267,353,268,30.07,39.75,30.18
2018,電機機械,210,75,93,42,35.71,44.29,20.0
2018,電腦及週邊設備業,337,117,148,72,34.72,43.92,21.36
2018,食品工業,73,13,12,48,17.81,16.44,65.75
2017,保險業,25,6,7,12,24.0,28.0,48.0
2017,光電業,322,82,115,125,25.47,35.71,38.82
2017,其他業,315,75,77,163,23.81,24.44,51.75
2017,其他電子業,139,46,53,40,33.09,38.13,28.78
2017,化學工業,28,12,13,3,42.86,46.43,10.71
2017,半導體業,233,68,94,71,29.18,40.34,30.47
2017,塑膠工業,62,18,13,31,29.03,20.97,50.0
2017,建材營造業,243,54,58,131,22.22,23.87,53.91
2017,文化創意業,150,27,43,80,18.0,28.67,53.33
2017,橡膠工業,1,1,0,0,100.0,0.0,0.0
2017,水泥工業,0,0,0,0,0,0,0
2017,汽車工業,15,6,7,2,40.0,46.67,13.33
2017,油電燃氣業,85,15,17,53,17.65,20.0,62.35
2017,玻璃陶瓷,0,0,0,0,0,0,0
2017,生技醫療業,103,41,37,25,39.81,35.92,24.27
2017,紡織纖維,201,40,46,115,19.9,22.89,57.21
2017,航運業,80,9,25,46,11.25,31.25,57.5
2017,觀光事業,323,56,84,183,17.34,26.01,56.66
2017,證券業,0,0,0,0,0,0,0
2017,貿易百貨業,106,33,36,37,31.13,33.96,34.91
2017,資訊服務業,83,11,23,49,13.25,27.71,59.04
2017,農業科技業,3,2,0,1,66.67,0.0,33.33
2017,通信網路業,139,34,45,60,24.46,32.37,43.17
2017,造紙工業,3,1,1,1,33.33,33.33,33.33
2017,金控業,0,0,0,0,0,0,0
2017,銀行業,0,0,0,0,0,0,0
2017,鋼鐵工業,91,27,25,39,29.67,27.47,42.86
2017,電器電纜,20,4,7,9,20.0,35.0,45.0
2017,電子商務,15,4,9,2,26.67,60.0,13.33
2017,電子通路業,18,9,5,4,50.0,27.78,22.22
2017,電子零組件業,470,111,149,210,23.62,31.7,44.68
2017,電機機械,76,34,30,12,44.74,39.47,15.79
2017,電腦及週邊設備業,171,52,60,59,30.41,35.09,34.5
2017,食品工業,19,2,10,7,10.53,52.63,36.84
2016,保險業,33,3,10,20,9.09,30.3,60.61
